APN,geo_url_1,geo_year_1,geo_url_2,geo_year_2,geo_url_3,geo_year_3,coastal_url_1,coastal_year_1,coastal_url_2,coastal_year_2,coastal_url_3,coastal_year_3
4450030025,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVL7jVThveher0q5zD%C3%896dV9wIUpJcZL0l8ecrllZ1%C3%81459To0E0tEmVNmDUepIv04KWoLQq1jCl%C3%89EhM3gUc3gonY%3D/,1983,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AevnCCT0OLzbh4ez7Wzh6MJWMFk6O7ghinbjJbL8%C3%897mAK2%C3%81NQVa4OU7y09xbtsyNXh%C3%81YUFTWA85PhMHTriyPs5A%3D/,1980,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Af4mA3jqIiDj78Cqp9aXuX5KFE9h2twbgg8upd7dow9ZmCqHu9G0MPjRs2dWUloPwNazzj2Cus8H3wOxy47JOgI%3D/,1980,,,,,,
4450030028,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZNdbd7W%C3%81ukoxmjeNdM%C3%89NYLNHo66bEJbqej7rmWzsZc9gffgCKHAP6heYOOf7huF82jsq3BCMDoAsvtUspqblOE%3D/,2002,,,,,,,,,,
4450031030,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AY9%C3%89fxT2EV4qfHwHVeZRU7Yir2EopoJPjc%C3%814VLd4xZXCN4ATV4a0Nu4oJzjGoorifTEQAIeR6v4os3CCPpA3K24%3D/,1986,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWsFlW5K2NIIRERP1HubaXRjCxhAQ9E1owKPQ2AfwImXrnyQQiLB9jhOOk0vZFd7I0Q0GlNhU%C3%81v7EgstCK18KQI%3D/,1986,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AV%C3%89GMMt7UsCaKGzCcHDcT28W%C3%89F18SyPT0kg1LDgMXj7ttLOYC%C3%891nnP5B%C3%89oSAOm%C3%81SQLmB4bL0cfSoMuHk9cSqPBc%3D/,1985,,,,,,
4450031032,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARh81sBjl1jkmsTSfHYJtGeFVyUJW1je3a2gGW04Q%C3%89pjm61rMt8sEaIhx%C3%89H0DtDu8arx9Q%C3%81o0C9txhVO4fM6DQM%3D/,2026,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYFpz8zEcVmcreVkK9XIA7nvwfFijQb6ywuPNrXE95weQoZEfNV%C3%89LBNht%C3%81isowkdXuhBR02fwwcnD8NLd%C3%81EGXL8%3D/,2026,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXwIFvglNJoAvR8cJH%C3%81dQQBhjL84%C3%89USOMCGkAuG%C3%89ruPMQlLxJ5oWOnmUvie9cFts%C3%81z%C3%81hOIOSVS2v8KmhE4UbnyE%3D/,1994,,,,,,
4450031033,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXpjxmumkbLURmkJt60u5PGK4TrrhpHRWM5NjpuSgJYzgJs7kZbf8c1xEmN72qFNHKXEuiX13VxlnvoKOq57Nj4%3D/,2025,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYZhyLPZE%C3%89CFOOYu6g1emWYdLV%C3%89PRIZSI3VM%C3%81xZo9m6x4CJBCviB%C3%81J9tBHslBB0YI3zDeJh9EVKsSZTyBVhBQtw%3D/,1972,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AaVyN2WmWdf4lKoCVryW9hXsGw6SKYdL%C3%81IfVc04Ix4yATAo4GUlMUgt%C3%81M2Ig0leBAELH3baAHd3eI%C3%81Ign5%C3%89OyHM%3D/,1972,,,,,,
4450031034,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXM7G71g1sqoQqSn%C3%81FfgzmG4a3Vwl%C3%89Ob%C3%89XvUkd1TGhS7dmOLFws4HJw0n8PZ7EtoBfTfV3MnHZ223cjJp1M28jQ%3D/,1968,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AUcQhOtQP7%C3%81DQ5rFU5nQ7M%C3%89uc69K6qhum04eEdrfE74WSRVik5USi%C3%81w09aVvyr0unfPv%C3%81vRDpj10vxWprS0JpAM%3D/,1967,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ASJVkc7H3yWC6WFOsJSBnxvGx%C3%89Q8tj4dV8per0MipL6ZZmLNP00iVs08AkEXgizK2p5uVD94sTpzljrITh6pews%3D/,1967,,,,,,
4450031035,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AccZBxtCMjTPmS%C3%81DZxGf%C3%89jU5i5o%C3%81BFElmA5TDlQCy9jgtSTnzkBeDG3E12L3n5Ts1VLQHCHPtmdBeWm5TIMw8E4%3D/,2001,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQh58V5x4OKmqtKgsIxjrjlOZRVZ62TIR%C3%897rA4ZLddwDGgwE1JDGrywqfkPVrSKnaWfaTr%C3%81TrTASba%C3%81ZFiqcWe4%3D/,1997,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWXKJ3%C3%8911853ql3OwrvacQ%C3%89flC%C3%8102mztSVsQzG7%C3%814grnoKbWpCiFt%C3%81AhgtZhYwPMZj4mj9PCLQ%C3%81wxbAFqsZ6Z%C3%89g%3D/,1997,,,,,,
4450031036,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVf89R9acEzEyNKoxCIxIRTHAuveK21b5Nt22d8coFcc6hUr8A5u2YQHZkZRG5UnO5AmdJav93nKpnynFp07SKY%3D/,1998,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATqbGxuJ9II0CsJPqfbNZDRSIN0hQvrrWCwHndy5C3k3PjOz0unwkhs8eM3Grtcjo75tEzAIY%C3%81PxwA082q3S6Io%3D/,1996,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbzOQ6YwQe9dL%C3%89D8u8nq4bY3jZdzxTnDfVd1t%C3%81wTgdqhB%C3%89%C3%893oMz16ddmSp4d%C3%81v3P122dWGYaASHr1WvSFuZ42TU%3D/,1996,,,,,,
4451001005,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AaYq%C3%89zJTsoqBe0IbSqQc7E6K%C3%89fwuMG%C3%89xAS4lzClOpb9wnR2NJFoN%C3%81KOmz2%C3%89vGwEzVVQF8uzNUodrkF3qakcx18w%3D/,1997,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXbdSn2TCW72vzTh4RHGe1v8802TYUDErUHI7ONiZHwSfxC5NK%C3%81dBtNOZNh%C3%81Ga2cr5CSMx4aIkM2xPhbvYeJN6Y%3D/,1997,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbeburmHc1xmWYx4p2mr5KJ82xwXs2wtXg8jVXoSZsVrAHFHLFTR2bnkUPhC%C3%89syRmUVcDwH%C3%894c0mb7xhDsDSFUQ%3D/,1997,,,,,,
4451001006,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZCkvb2GrbHGgrN%C3%813ljwb4b77rq7DBqv9lq1c4Rkw2TnnG4LsgGEOQkbhbb%C3%81tbWaQfNL%C3%818OD5eWoGsI2sl1rh1A%3D/,2025,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbdCTfckUe2VMvtqS8WwPC31pwrUhq%C3%81Ydixk9o2uDBrF0qCx3ePiqKr9C37H3%C3%81NF4TzN44hiSJ6hz%C3%8904c7YqGp0%3D/,1992,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Af0XF1u29o%C3%89JIkn8YwMmUYluQICe6UdNNV%C3%89ciVwysgN8PKAyZ%C3%89c9DIQkBKJaouJx5PhR16jEOH3XnMUYj7u7n9o%3D/,1992,,,,,,
4451001007,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYp50mlyhXQb3ksVUVqDxiolr7oewoLHwiMc5Vae%C3%895bOTb0rLBPuPBw54sDGzZthUAkendGxbgw1XIrXcedddmo%3D/,2010,,,,,,,,,,
4451001009,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AeN3hJ9EiB6WYNDoEAItOYvPlF5ECSe%C3%89o%C3%81gKL6XdC9NkRRBitar1%C3%81T%C3%81MIgkFhb2f%C3%81hVg1k4zd3vYDxVEvN8gfb8%3D/,1997,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcC0lXsA94vywvFnqMzvthNjHhF6QjQXWjZZZcWa6tOHIuQK%C3%8175znXgME4iVibNQ90DCEmcuEJcS3lY0T2vWLPE%3D/,1997,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQFqev1r3MM1CNfe5qnmpgVNBTBPeuJvGA1JYrSxQeRW8byQiA7aVdc6wSoRfeAn1AlLbFC1b%C3%89UHKfTBaEpiDtw%3D/,1997,,,,,,
4451001010,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbQrU%C3%81ewavkOPl8zpxjazJ1zjXbKgbrDnXjQWvsdIq2U%C3%81TPxGBVR%C3%81D2BKb0bNSPUZbZAJoSFAXRQ6wV%C3%89gn1wTAY%3D/,1990,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQPKNNxozvL19D1qmBHY3%C3%89xoQ6V1UJxxaAlGNV88R1fO354jNhpiQgwSaFsWFX3bCL29lrCUY76u39ZWzSaHQ18%3D/,1990,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Aa4CeOVXNNIVOKgb7bNFp2iohXhry5ti2i4V69Ob6izGPCJ%C3%89%C3%89EA1mYMzN9yG1CJQeL3VLNfKviWm2gYPOfh3UzA%3D/,1990,,,,,,
4451001011,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXUfhniheyphlwTNkzd1EmpBjt%C3%89Hx97rpiDteTKeh4u3LrCq7HonNQ6o2NhJXWGiE4Qf0StB9BOXI4g%C3%89MVfWkMk%3D/,1997,,,,,,,,,,
4451001012,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcQZt7fxahpXEDQ0upnbItcpqAdEybQ1q7Igws5QC%C3%81aSAUJll%C3%81QBqTiLGIc67ij%C3%89qHG66XjTNeop0cXkn1V%C3%81gLA%3D/,2025,,,,
4451001013,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQVqBj%C3%89uHLhKvvOxPCK7mHhwXvijOon%C3%81qfqs9y35P2duvUYrp8axm50i0gu1OHipztYzONwvMV9%C3%896atD8QzpZjo%3D/,2015,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AR8qKPZ2KlTUESum5129aSPPJqjDSiCHCb26cLi70Ex4V%C3%81o2QqwxHHe1XlLM7noFxjF1CodeAwBBiAmEicnJOgo%3D/,2015,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AQeGvyI45a8ddffiQ%C3%81oXgwr1SoLYsnQAQgtJAoC1QkqDKOVweBa3%C3%81xayF6PU6YXKEj3HWSI5im20Qjng2FewL4k%3D/,2006,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AY54eKW5yHrOhZmwPZoeUfBgXwylv0kKN%C3%81xdD0TeFo2CwexHHPjkrUv4Eh9u6gd48ResUJTIPEFIVeYyUhoq5Ro%3D/,2015,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWExZDs1dvUHZusC2Rf13p%C3%81FYocvt%C3%89FyCy1lLldfbUT7kOEKXrKU6tVFJMb%C3%81Eq9FTBJTVJWr7MbjShC%C3%89cG1vXgQ%3D/,2015,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVEHUOvSGJeeX5jOHT%C3%81PbMMn8AwqclH7MYBcMXNRAO89kH5o7h3Wa8yKOQ6%C3%81P2MuX4G7j8d%C3%81dRC%C3%89utw2J3WWvO8%3D/,2004
4451001014,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ASmLhvK%C3%89Vad4Imt14jmLcDr%C3%89odvcs1SyiSxxggSLIixcymqW4EudcO4%C3%81yJ06KXtUUyX6UN2jhZ7K69pdmylVQdc%3D/,1994,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AS58c6jdrFJo9gGK9iFlF4nzfYbrUtvaFFs9%C3%89%C3%81T7PCYKk8gptvVETy1rMPQg1mCLRmZicL17UddO1z16Qj9kcXI%3D/,1990,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ac2WFRRO4SQ%C3%89sWJJ0uQ9c4Bd8npAruroUAtU4jWa4ADfI09pxtVt4ltamsarxBLbyZo71N5VRR0TPjP8WsUSOpM%3D/,1989,,,,,,
4451001015,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AUqF%C3%8192siAdhOZ1oQx%C3%89JxFrMqC9om7XIErM1MReAHv7rTBMa6swg6VlmKt1rDAxLEnKD50ajh0DP%C3%81HhTvNhWBOg%3D/,2000,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXCaro6IHKjioodAxC%C3%81b0yiybE8PdtKr%C3%81aiOGRpEF%C3%81sP7URwln96%C3%89O84Yn2Bm7Jf6lgTErPngk9KqzPcBLQf33M%3D/,1999,,,,,,,,
4451001017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcWzdhcFkvGHUrqjsdkqaFJaI6yXT73lU7dxGfDXmpg68OjRtjbTkUheG7vukpzcj5GFwus7KY1wT4kXPE8Cuvk%3D/,1985,,,,,,,,,,
4451001018,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AfoTgc1DmYVXxQ%C3%810irFdO46t56cQ06CA%C3%81%C3%81s2jSElehOkf6X2QZGNc2zLjb9XnfoYJJ5ifCVl7x2gYLZRpOGw9S0%3D/,2019,,,,
4451001019,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ASroVPvzITEX7Rn8QcdUmfGj2ZctYSXdN%C3%89cSuxMyMWUC85eNtqX%C3%81v5x13ArmYkCaW1eTZFr5atUKqKD8bVv2ZTQ%3D/,1988,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWZyaA%C3%89d1admZqdNIuQSjyb%C3%81bARnKkPRv7oEE0uFsMlHl38mu6QHI%C3%81PNX6CsEis7ZAhE1gnWd0fGWhZssqCkplk%3D/,1988,,,,
4451001020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcDl4MUbxKuUC6JukpUxzOVa5bUq7ebmIEOXHP%C3%896Ij5VngmNLTMfqipXhl28czaC%C3%81AxLwp4ob7kTDpgwKzJaT3c%3D/,0,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWL84ilrAkloxVh6I%C3%81nf3Cd3clKi1vxJ%C3%81oB44A6to2KwCVIQylxLyfe%C3%89mynnC6ta2OXn7UJiQY%C3%813rbcfYCmI1bs%3D/,0,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AeQcdFO52Ya4TWJBIFQUQOkYFcn%C3%81xcDmK5o24847C%C3%813M9wLbdyNl5dmwC%C3%89sTFq7s3RHlahaINVXK%C3%89AarnL1M5d4%3D/,0,,,,,,
4451001025,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbMbF4qihMzTKYNHKrZ6iRM9joovOxguVFiGl4uWBTEWC08zENUHTM8Z10EwHa%C3%89u7mhXr%C3%81nXnvKydpe8mhvihaU%3D/,1997,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AfepZrMjMnHjTNU%C3%81YnRE0n1KcSrZzoe3r%C3%89rzBEZiaggjmBfp9%C3%81JKI4cCAleXHHsQuk4u05QlmC1iqKYJvXxdVZ0%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWe2MUeY%C3%89B0OjWtWXgaikNMZfx9lkoWWqpq%C3%81xydatQ620zmGQOYVCul9XH4vq%C3%81gl3BZHXqzaX2AwJOhD4VQbWwc%3D/,1982,,,,,,
4451001026,,,,,,,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdMrH5JVpUhth0lnwUKxPyHfzeOa7ugPq%C3%89WqVtnYQPJS6J9kSu81fMwhCAm%C3%89EV%C3%89LiwVkj31GBibgeAneRCz%C3%89C0g%3D/,2018,,,,
4451001040,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZ%C3%81ieHXnzfRSnvLnrSzcwW1%C3%81h%C3%81oJfPKx4MDUD3WXLIRCg0cKBZL1DTy0b64iDTknv947%C3%81vj1aBv4g53Q1dzjmNY%3D/,2001,,,,,,,,,,
4451002006,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AcMOj0cn2ZJxV6xkYzj2hrLOyP5E5QhqcQmfce7kLXjB25iVFdnCUlJ7z6h5fb9QlcT0w%C3%89SZ9zn7lORpPOp0ex4%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATqPDWyfiFgHXTvMc0MyoRWT9FigG8B31W04dbiUYukZyoBEqpdnwHf2%C3%89847Lo9kjivuAOCStFBhw1dndSFIT58%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Afk6%C3%81LbOQYew3TkeynEin4yJZyGvzhCuMa4e0yXM9PATBCx0sF7%C3%89CwCl3wXUd9UnUjIQECNB22iC8fCCYkJ4eBg%3D/,1994,,,,,,
4451002007,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATZfW%C3%896pP9sBdQehDuBDOJsmU%C3%81c%C3%81aWld4VI99v3nL%C3%89fYFgr4oKpniW32NO3xi0sG%C3%810doFO9GP2Ms2bzOg%C3%89O2NYE%3D/,1988,,,,,,,,,,
4451002008,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AU%C3%89FE8vvXK%C3%89JeA7odw4Xgt4XPIwxaLZZIQRtQRr0NwULrfWMG56XrRSzRXvOJ4E%C3%89p1wVzyjBE2gun1j%C3%89A25C2rA%3D/,2018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AaE5KfeWXjj7eN0Jn8aQR4fQ3yOSEEwi7%C3%89boO8WQhQq%C3%81gRcaSV0q8gi78nhhCf49NyZ8cOXh2O17ojuj48G0hso%3D/,2018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZ1f4F3x%C3%81CNHsl%C3%89q8HqghtYtSppfGVY4rZx9NOjMv6Ki%C3%89Jm2ywXjoms9QkM7OMv7T5EnsKGpt74vFsRWLijidns%3D/,2009,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWSdbVwXwYLMclHfGlmWe60w5GfKnBwLUFM0wiuujIsO%C3%81Qfy7u5YdLEGW8e6mtvaueH2ZHrM0kDBTC3%C3%81Eo5pmDo%3D/,2018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVVy9E%C3%89muUs3rRGYC58B3j4WD9TqRpdY8N7X1TZVgowhwoh0etA8hCqCyRUECvFM8nk6%C3%898mO0T35dKY4GftoAdw%3D/,2016,,
4451002010,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZKOODU68dWtkJipT1goSp9kxttfuqYCMFMvXutKjO1SuX1kkOGl%C3%89eVT1OFfKiQiRyslHOdqHHDoXQbEFjTx%C3%81zM%3D/,1977,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVUEgq9ZIToiIT2A3sY9V3GNXNT0b5bbxqUiFvOrbZCFU%C3%895PKY%C3%81QcbkBH8cqa7ujbEBI1hhGJGouDVe%C3%893IdfsQI%3D/,1976,,,,,,,,
4451002011,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARiQBWX8ua%C3%897%C3%81%C3%811%C3%89qRkNyaMngtTpROOAwWKm7rEleso3DV8WtpwQNLFD8msVB%C3%89XfW2m%C3%89Cok6slrc%C3%816jxAyLjs4g%3D/,2012,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYthleGZS4uA6zEL2%C3%89RSAr%C3%81VxGRbBFhnYDMPN4LSBhA6AA%C3%89KOd07jHP3YSyYra%C3%81KlyELySm%C3%817lMLS7FHgKbD7mQ%3D/,2012,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AboXGNrIMLj6x%C3%81TJLIi%C3%81eWYYkwKzG4TjCEEBFsy4kg9HlYQVWYCvV%C3%817ymId4QRA%C3%89mMzW8UbbpTROIV0yP4wY4qc%3D/,2012,,,,,,
4451002012,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AR9uHbnPrSQC5%C3%81n64OzPX6iuVYfgxR7TSRtZ2nBfXfoYeCYvC24YciF4hk1WpOk4bgTDObZEVJgSoMED4c%C3%8128mg%3D/,1993,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbhQX13JxC50Uh1yUswJlWDV3XX2%C3%89K9A6yg4vWv3N8701yQjp3dOI7EhEwD863uXQzedG8qEkL7VnpShuFjdpKw%3D/,1993,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Ae%C3%89MjNafbmShDaFpCYk8Wvpsf0RGBEyLh6IKhVramPHdJkB%C3%89uYOXJIgFmxN3SjdLq7fTlVN93ZJh2TM29wIUt%C3%81k%3D/,1993,,,,,,
4451002017,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATVx9LrjLZhl6%C3%81vH8EbZRYZ%C3%89kPwAa0g3cPuFvFv4P2uUiXHuIB8bTXBwrlzRqETLlOb0sVcqQuoUSrOQQ6LKPVc%3D/,2009,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Aewy9bSG%C3%816YhJXfXEtLjO%C3%81am1E4jamx%C3%81aJsArl3S4izbWJDZF0oZsBCxI%C3%894PZZ13qb1a2ocGrLWh5IGEJWAFGso%3D/,2009,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYdJrMqvw4cdGu7E%C3%81QK5oYc7cPxVrolucgN%C3%81tm6OinOB2%C3%81aL042ikEUIPvJwemLJSijht4MJU6okKoYU1psvZGQ%3D/,2009,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Af5F2JsZXvBwvqWwv5oilMCS6yfnhnOFfyP4sl%C3%89kT7TSpCrRBhLywZRVvZF2vKVjh7iGd%C3%81lJZnezUPMAP%C3%81aSEZY%3D/,2008,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ARCRyQTo%C3%81cc6SigefXPwCwbAtKTcKTSMytTQ7vBq3YCN4wLsFiAa7yS2iqsYXIk6Mk%C3%89zXHSB%C3%8987aVe0I3goGcIs%3D/,2008,,
4451002018,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AdnH5p%C3%81qUvd4I1MgqaleEV9Dpwnp9QetJT6fkEja2eqz5oA8JkKhCG2tXdljQxDR9SJFpv1FWZGVTsUTIhlJRbA%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATyt%C3%81qYlfmzoyb7SAv%C3%89u%C3%8902JR1U9VESvmcTDERzCNzzWCjSFA%C3%89VjK0KxcX7oZN7hLSMvnyyjQ5CMWI3TJUfAPDc%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVoaG92B7Zm0Augkbu0Vxv3WVLq9cOvj%C3%815wmzMdhuYFl1oFwhrgcgwBOnOCkm8AQXmrBy47jjh8N0I%C3%81nW6G85Mo%3D/,1995,,,,,,
4451002020,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AbqJPnDNQcEtldYE9bERJ%C3%81kgB4TGEmoHyorm0OXPjzixJePdWdtCJlCVvx5O73iwyl9wwjJ2qct4%C3%81oM%C3%81fPa2d%C3%81g%3D/,2005,,,,,,,,,,
4451002021,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZNPamzLZCvnrodTQlXcfE7yV0h7tiB5xkjjFD8cT8krc2UwmPNhEOTcAlPjdUpRCJAPHiJNfkUdzS7AzdFqMtA%3D/,2000,,,,,,,,,,
4451002023,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AZWt7WoOChWn5kofCG65n5ztvU6i%C3%81EmgiBBCi%C3%81aTWYvAy%C3%89kxI%C3%894pNCnpIPHlwoNBqj67%C3%89CSxb6yshAMfrT0wGxI%3D/,1998,,,,,,,,,,
4451002024,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AUIAviBGQvV6VhcGzxeP4oa2aXs7baQ1hDuDNJZgCSEv9OhErQ%C3%81TcwpwI2dJDnEwWMfXpfLzh6rtv%C3%81CTYf0lTGw%3D/,1979,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AelGtjYHoc%C3%896UFyCEF%C3%81iwfqEcrkD03v1c7jqFxotmOk0CjxMohYfouZVzic1Mvk%C3%89XfxLpztYIFMjnJxQizjCEnI%3D/,1979,,,,,,,,
4451002027,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/Aee%C3%81rzQTJM80ysReHv6LQB7LU9RWEVrZfGW07k%C3%81zjAP4NaFfnGpkoYVbc%C3%81vWDx6rdSTNoty6uV3KbYk02EKLiBk%3D/,1996,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYyTkVhD3rGptN1YSoNBzXahTzGXsgZzZenluTEuI7Ep9IzSWWX%C3%81Lib2ee7ESe3NmlMZKQj0MVYzyrzBXjDkCkA%3D/,1995,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYVi0WRAAaWooTUZkU1pmD3OnHfqtMDmJhgYhq3JXkyMoZCWZAnW5lx%C3%81W5n3aKpisds5z1O0lLMxY0WboWSR6Ks%3D/,1995,,,,,,
4451002031,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AYl1aJCXdjkb4yfdjoPLTzivVl6U9uyVm8OptuEXlKtTa2NQF3HowDUcqMu1FqLeCAQ1mDqdBkSbO0uNWRgZOJU%3D/,1991,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/ATvep0bqVfBO%C3%89mATCDPnzMKGFHlok3bJ%C3%89d05PBT8Wlp0skn1zP1afWwsCthjFAbjBK2HFXuyGWF2xtcPucRMhlI%3D/,1991,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AVV%C3%89Dh9%C3%89CxnqzSNIN%C3%81EPsL0UYivdqsmMkPdJ2NJ97zH%C3%81XfiAttJeUT41XQ6%C3%89iOLbGzuiHd5mmJAGwpEzr2ltd%C3%898%3D/,1990,,,,,,
4451002032,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AWwZWw70%C3%89XLPuJuwTtF1zBZIvmVFdDAww3Vp%C3%81z%C3%89QPcdoaDTJjOJr%C3%89sPiz7j9BUMhZ%C3%89tJV8Pgf%C3%81N7Zn2hNkEAd1U%3D/,2006,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AXbEakRPBWnGAyRQuBBi%C3%81RhIQVzEMSwkQBoMQxKR4hZG8lHVEh4VGhVc7QUbtBlP7G6K199jmtviy5S%C3%81WWiuo%C3%89Q%3D/,2005,https://publicaccess.ci.malibu.ca.us/onbase-portal/api/Document/AfdNIXBDYRUsLqmO2CBzKG0BE3lpbP4ik6zqg9YSDX2a8vy%C3%8173msifVUha4JvlhfBx40IpRqpLKSkSL%C3%81E3nKh%C3%89k%3D/,2005,,,,,,
