APN,StreetAddress,PermitNo,PermitType,PermitStatus,DateIssued,DateFinal,DescriptionOfWork,is_sfr,is_geotech,doc_url,Itemnum,StreetNumber,StreetName,DocDate,OnBaseDocType,DocTypeESD,UnitNo,CommercialTenant
4450031034,3570 LAS FLORES CANYON RD,25-1873,BUILDING,ISSUED,2025-10-21T00:00:00,,"NSFR W/ATT. GARAGE/CARPORT, ATT. CONCRETE DECK, (N) BALCONIES (2) AND SKYLIGHTS - PALISADES FIRE REBUILD  MAIN FLOOR: 633 SF  SECOND FLOOR: 1083 SF  ATT. GARAGE: 452 SF  TOTAL: 2,168 SF  BALCONIES: 92 SF, 42 SF",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=810864,810864,3570,LAS FLORES CANYON RD,2025-10-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450031034,3570 LAS FLORES CANYON RD,25-1874,BUILDING,ISSUED,2025-10-21T00:00:00,,"PALISADES FIRE REBUILD: (N) SITE WALLS FOR RAISED DECK, PLANTERS, AND NEW STAIRS    RW 1: APPROX 19 L.F., MAX HT. 3 FT   RW 2: APPROX 19 L.F., MAX HT. 3 FT   RW 3: APPROX 9 LF, MAT HT. 4 FT  (N) DEBRIS FENCE",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=810865,810865,3570,LAS FLORES CANYON RD,2025-10-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450031034,3570 LAS FLORES CANYON RD,25-1875,GRADING,ISSUED,2025-10-21T00:00:00,,"GRADING, DRAINAGE, AND EROSION CONTROL FOR NSFR W/ ATTACHED GARAGE - PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=810863,810863,3570,LAS FLORES CANYON RD,2025-10-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451001012,21336 PACIFIC COAST HWY,26-0782,GRADING,ISSUED,2026-04-09T00:00:00,,"GRADING, DRAINAGE, AND EROSION CONTROL FOR NSFR/ATT. GARAGE – PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826667,826667,21336,PACIFIC COAST HWY,2026-04-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451001012,21336 PACIFIC COAST HWY,26-0783,BUILDING,ISSUED,2026-04-09T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE REBUILD  1ST FL: 1,253 SF  2ND FL: 1,621 SF  ATT. GARAGE: 498 SF  TOTAL: 3,372 SF  ATT. DECK",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826668,826668,21336,PACIFIC COAST HWY,2026-04-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451002010,21554 PACIFIC COAST HWY,26-0260,BUILDING,ISSUED,2026-02-06T00:00:00,,"NSFR/ATT. GARAGE – PALISADE FIRE REBUILD  1ST FLOOR: 1,565 SF//2ND FLOOR: 1,833 SF  3RD FLOOR: 871 SF//ATT. GARAGE: 430 SF  TOTAL: 4,699 SF - ATT. DECKS: 430 SF    ADMINISTRATIVE CHANGE FROM OWNER/BUILDER TO LICENSED CONTRACTOR REQUIRED PRIOR TO THE",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822838,822838,21554,PACIFIC COAST HWY,2026-02-06T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451002010,21554 PACIFIC COAST HWY,26-0259,GRADING,ISSUED,2026-02-17T00:00:00,,"GRADING, DRAINAGE AND EROSION CONTROL - PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822837,822837,21554,PACIFIC COAST HWY,2026-02-17T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451002010,21554 PACIFIC COAST HWY,26-0261,BUILDING,ISSUED,2026-02-17T00:00:00,,NEW FOUNDATION – PALISADE FIRE REBUILD  10 PILES @ 42” IN DIAMETER  CONCRETE GRADE BEAM AT ~ 300 LF,True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822839,822839,21554,PACIFIC COAST HWY,2026-02-17T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451003023,21644 PACIFIC COAST HWY,25-2392,BUILDING,ISSUED,2025-12-11T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE REBUILD  MAIN FLOOR: 1,505 SF  2ND FLOOR: 1,557 SF  ATT. GARAGE: 404 SF  TOTAL: 3,466 SF  ATT. DECKS    PRE-SITE BUILDING SAFETY INSPECTOR MEETING REQUIRED PRIOR TO THE START OF WORK. ADMINISTRATIVE CHANGE IN CONTRAC",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=816016,816016,21644,PACIFIC COAST HWY,2025-12-11T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451004021,21822 PACIFIC COAST HWY,25-1365,BUILDING,ISSUED,2025-07-30T00:00:00,,"NEW SINGLE-FAMILY RESIDENCE/ATTACHED GARAGE-PALISADES FIRE REBUILD.  MAIN LEVEL/ATTACHED GARAGE 3,412 SQ.FT. GARAGE 460 SQ. FT.  UPPER LEVEL 3,048 SQ. FT.  TOTAL 6,920 SQ. FT.  2+DECKS, TERRACE, BALCONY, SKYLIGHT, ROOF GARDEN",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=801668,801668,21822,PACIFIC COAST HWY,2025-07-30T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451004021,21822 PACIFIC COAST HWY,25-1366,BUILDING,ISSUED,2025-07-30T00:00:00,,"FOUNDATION-NEW SINGLE-FAMILY RESIDENCE/ATTACHED GARAGE. PALISADES FIRE REBUILD. (12) PILES AT 36"" DIA. (A), (1) PILE AT 30"" (B), +/250 LFT GRADE BEAM",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=801669,801669,21822,PACIFIC COAST HWY,2025-07-30T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451004021,21822 PACIFIC COAST HWY,25-1367,GRADING,ISSUED,2025-07-30T00:00:00,,"GRADING DRAINAGE AND EROSION CONTROL FOR NEW-SINGLE RESIDENCE, ATTACHED GARAGE - PALISADES FIRE REBUILD  PRE-SITE BUILDING SAFETY CITY INSPECTOR MEETING REQUIRED PRIOR TO THE START OF WORK",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=801670,801670,21822,PACIFIC COAST HWY,2025-07-30T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451006015,22244 PACIFIC COAST HWY,26-0230,GRADING,ISSUED,2026-02-02T00:00:00,,"GRADING, DRAINAGE AND EROSION CONTROL - PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=821965,821965,22244,PACIFIC COAST HWY,2026-02-02T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451006015,22244 PACIFIC COAST HWY,26-0231,BUILDING,ISSUED,2026-02-02T00:00:00,,"NSFR W/ATT. GARAGE – PALISADES FIRE REBUILD  1ST FL: 1,886 SF  2ND FL: 2,092 SF  ATT. GARAGE: 565 SF  TOTAL: 4,543 SF",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=821966,821966,22244,PACIFIC COAST HWY,2026-02-02T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451007002,22575 CARBON MESA RD,25-1952,BUILDING,ISSUED,2025-10-27T00:00:00,,"NEW SINGLE FAMILY RESIDENCE (SINGLE STORY) WITH ATTACHED COVERED PORCH AT ENTRY, (N) OUTDOOR PREFAB BBQ  NSFR – 4,469 SF   COVERED PORCH – 62 SF  PRE-SITE INSPECTION REQUIRED PRIOR TO START OF WORK",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=812969,812969,22575,CARBON MESA RD,2025-10-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451007002,22575 CARBON MESA RD,25-1953,BUILDING,ISSUED,2025-10-27T00:00:00,,NEW DETACHED GARAGE ON CONCRETE SLAB ON GRADE – 490 SF – PALISADES FIRE REBUILD,True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=812987,812987,22575,CARBON MESA RD,2025-10-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451007002,22575 CARBON MESA RD,25-1954,GRADING,ISSUED,2025-10-27T00:00:00,,"GRADING, DRAINAGE, AND EROSION CONTROL FOR NSFR WITH DETACHED GARAGE – PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=811293,811293,22575,CARBON MESA RD,2025-10-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451007002,22575 CARBON MESA RD,26-0511,BUILDING,ISSUED,2026-03-06T00:00:00,,DET. GARAGE – DELTA 1 STRUCTURAL REVISIONS. (N) FOUNDATIONS ON CONCRETE SLAB.  6 PILES @ 24” DIAMATER  APPROX. 130 LF OF GRADEBEAM – PALISADES FIRE REBUILD  REFERENCE PERMIT: 25-1953  PRE-SITE INSPECTION REQUIRED PRIOR TO START OF WORK,True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=823703,823703,22575,CARBON MESA RD,2026-03-06T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451007002,22575 CARBON MESA RD,26-0512,GRADING,ISSUED,2026-03-06T00:00:00,,"GRADING, DRAINAGE, AND EROSION CONTROL FOR DET. GARAGE – DELTA 1 REVISIONS – PALISADES FIRE REBUILD  REFERENCE PERMIT 26-0511",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=823704,823704,22575,CARBON MESA RD,2026-03-06T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451012021,22251 CARBON MESA RD,25-1980,BUILDING,ISSUED,2025-10-27T00:00:00,,"NSFR, SINGLE STORY SLAB ON GRADE W/ ATT. GARAGE (5,539 SF), BASEMENT - 89 SF, COVERED PORCHES, NEW SKYLIGHTS. - PALISADES FIRE REBUILD   PRE-SITE INSPECTION REQUIRED PRIOR TO START OF WORK. CITY OF MALIBU ASSUMPTION OF RISK & RELEASE TO BE COMPLETED",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=811464,811464,22251,CARBON MESA RD,2025-10-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451012021,22251 CARBON MESA RD,25-1982,GRADING,ISSUED,2025-10-27T00:00:00,,"DRAINAGE, AND EROSION CONTROL FOR NSFR/ATT. GARAGE AND NEW DET. GUEST HOUSE - PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=811476,811476,22251,CARBON MESA RD,2025-10-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451012021,22251 CARBON MESA RD,25-1983,BUILDING,ISSUED,2025-10-27T00:00:00,,"EXTERIOR SITE WORK TO INCLUDE: NEW BBQ, 2 NEW FIRE PITS, NEW PUTTING STORAGE SHED 93 SF, (N) DETACHED TRELLIS - PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=811466,811466,22251,CARBON MESA RD,2025-10-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451012035,22407 CARBON MESA RD,26-0377,BUILDING,ISSUED,2026-02-23T00:00:00,,"NSFR/ATT. GARAGE, CONCRETE SLAB FOUNDATION – PALISADES FIRE REBUILD  1ST FLOOR: 3,872 SF  2ND FLOOR: 1,531 SF  ATT. GARAGE: 658 SF  TOTAL: 6,061 SF  ATT. UPPER AND LOWER LEVEL DECKS",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=825907,825907,22407,CARBON MESA RD,2026-02-23T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451012035,22407 CARBON MESA RD,26-0376,GRADING,ISSUED,2026-04-02T00:00:00,,"GRADING, DRAINAGE AND EROSION CONTROL FOR NSFR/ATT. GARAGE AND NEW POOL/SPA - PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=825906,825906,22407,CARBON MESA RD,2026-04-02T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451018005,3880 RAMBLA ORIENTA ST,26-0790,GRADING,ISSUED,2026-04-09T00:00:00,,"GRADING, DRAINAGE AND EROSION CONTROL – PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826676,826676,3880,RAMBLA ORIENTA ST,2026-04-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451018005,3880 RAMBLA ORIENTA ST,26-0791,BUILDING,ISSUED,2026-04-09T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE REBUILD  LOWER LEVEL: 1,290 SF  UPPER LEVEL: 1,506 SF  ATT. GARAGE: 367  TOTAL: 3,163 SF  ATT. DECKS",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826677,826677,3880,RAMBLA ORIENTA ST,2026-04-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451018007,3890 RAMBLA ORIENTA ST,26-0615,BUILDING,ISSUED,2026-03-20T00:00:00,,"NSFR – PALISADES FIRE REBUILD  1ST FLOOR: 1,835 SF  2ND FLOOR: 1,206 SF  TOTAL: 3,041 SF  ATT. DECKS AND COVERED PATIOS  ADMINISTRATIVE CHANGE FROM OWNER/BUILDER TO LICENSED CONTRACTOR REQUIRED PRIOR TO THE START OF WORK.",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=824947,824947,3890,RAMBLA ORIENTA ST,2026-03-20T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451018007,3890 RAMBLA ORIENTA ST,26-0614,GRADING,ISSUED,2026-03-30T00:00:00,,"GRADING, DRAINAGE AND EROSION CONTROL – PALISADES FIRE REBUILD",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=825572,825572,3890,RAMBLA ORIENTA ST,2026-03-30T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451023037,21490 PASEO PORTOLA ST,25-1673,BUILDING,ISSUED,2025-09-18T00:00:00,,"NEW SINGLE FAMILY RESIDENCE/ATT. GARAGE   LOWER LEVEL 1,565 SQ. FT  MAIN LEVEL 1,049 SQ. FT  UPPER 340SQ. FT, GARAGE 434 SQ. FT  TOTAL 3,388 SQ. FT  DECK PRE-FAB. SPA",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=807447,807447,21490,PASEO PORTOLA ST,2025-09-18T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452010017,23325 MALIBU COLONY,25-1720,BUILDING,ISSUED,2025-10-15T00:00:00,,"NEW SFR - MAIN LEVEL 2,565.79 SQ FT, SECOND LEVEL 2,109.41 SQ FT, 2 CAR GARAGE W/ GREEN ROOF 471 SQ FT  TOTAL 5146.20 SQ FT  PARTIAL GREEN ROOF OVER THE NEW GARAGE.  NEW 270 SF POOL, BUILT INTO FIRST FLOOR LEVEL OF THE NSFR ROOF. REF: 25-0884. NEW WO",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=810172,810172,23325,MALIBU COLONY,2025-10-15T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452020088,3851 SWEETWATER CANYON DR,25-0860,BUILDING,FINALLED,2025-05-07T00:00:00,2026-02-13T00:00:00,"FF REBUILD DAMAGED DECK BEAMS AND JOISTS, DECK APROX 214 SF, REBUILD PONY WALL FRAMING. REPLACE WINDOWS AND GLAZED DOORS, RESTUCCO DAMAGED WALL AREAS DUE TO FIRE DAMAGE FROM THE FRANKLING FIRE. PRE-SITE MEETING WITH A CITY INSPECTOR IS REQUIRED BEFOR",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822281,822281,3851,SWEETWATER CANYON DR,2025-05-07T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4452028005,5068 CARBON BEACH TERRACE,26-0252,BUILDING,ISSUED,2026-02-05T00:00:00,,"NEW SINGLE FAMILY RESIDENCE/ATT. GARAGE. ATT. TRELLIS. REF TN 22-0326  1ST FLOOR - 5,649 SQ.FT.  2ND FLOOR - 3,666 SQ.FT.  BASEMENT - 3,370 SQ.FT. (CONDITIONED)  ATTACHED GARAGE - 671 SQ.FT.  TOTAL 13,356 SQ.FT.",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=821452,821452,5068,CARBON BEACH TERRACE,2026-02-05T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
